56,-0.149174,-0.67469,0.722869
56.1,-0.135842,-0.680299,0.720236
56.2,-0.122452,-0.685365,0.717831
56.3,-0.10901,-0.689889,0.71566
56.4,-0.095524,-0.693876,0.713731
56.5,-0.0819997,-0.697327,0.712047
56.6,-0.0684432,-0.700246,0.710613
56.7,-0.0548602,-0.702634,0.709434
56.8,-0.0412562,-0.704492,0.708512
56.9,-0.0276367,-0.705822,0.70785
57,-0.0140068,-0.706626,0.707449
57.1,-0.000371648,-0.706903,0.70731
57.2,0.0132636,-0.706654,0.707435
57.3,0.0268939,-0.705879,0.707822
57.4,0.0405141,-0.704577,0.708471
57.5,0.054119,-0.702746,0.709379
57.6,0.0677032,-0.700387,0.710545
57.7,0.0812612,-0.697497,0.711965
57.8,0.0947873,-0.694074,0.713636
57.9,0.108275,-0.690116,0.715553
58,0.121719,-0.68562,0.717711
58.1,0.135113,-0.680584,0.720104
58.2,0.148448,-0.675004,0.722726
58.3,0.161718,-0.668878,0.725568
58.4,0.174916,-0.662202,0.728624
58.5,0.188032,-0.654973,0.731884
58.6,0.201058,-0.647187,0.73534
58.7,0.213985,-0.638842,0.73898
58.8,0.226803,-0.629935,0.742793
58.9,0.239502,-0.620463,0.74677
59,0.25207,-0.610423,0.750896
59.1,0.264497,-0.599813,0.755159
59.2,0.27677,-0.588633,0.759546
59.3,0.288877,-0.57688,0.764042
59.4,0.300804,-0.564555,0.768631
59.5,0.312538,-0.551659,0.7733
59.6,0.324065,-0.538191,0.778031
59.7,0.335369,-0.524155,0.782808
59.8,0.346436,-0.509554,0.787614
59.9,0.357251,-0.494392,0.792432
60,0.367797,-0.478675,0.797243
60.1,0.378057,-0.462409,0.802029
60.2,0.388016,-0.445603,0.806772
60.3,0.397656,-0.428266,0.811454
60.4,0.406962,-0.410409,0.816056
60.5,0.415915,-0.392045,0.820558
60.6,0.424499,-0.373188,0.824943
60.7,0.432697,-0.353853,0.829193
60.8,0.440494,-0.334058,0.833289
60.9,0.447871,-0.313823,0.837214
61,0.454815,-0.293167,0.84095
61.1,0.46131,-0.272112,0.844481
61.2,0.467341,-0.250684,0.847791
61.3,0.472894,-0.228906,0.850866
61.4,0.477957,-0.206806,0.853691
61.5,0.482517,-0.184411,0.856253
61.6,0.486563,-0.161753,0.858541
61.7,0.490086,-0.13886,0.860543
61.8,0.493076,-0.115765,0.86225
61.9,0.495526,-0.0924997,0.863654
62,0.497429,-0.0690986,0.864748
62.1,0.498782,-0.0455954,0.865527
62.2,0.49958,-0.0220246,0.865988
62.3,0.499821,0.00157892,0.866128
62.4,0.499504,0.02518,0.865945
62.5,0.498631,0.0487437,0.865443
62.6,0.497204,0.0722352,0.864621
62.7,0.495226,0.0956198,0.863486
62.8,0.492703,0.118864,0.862041
62.9,0.48964,0.141933,0.860295
63,0.486047,0.164796,0.858255
63.1,0.48193,0.187421,0.85593
63.2,0.477302,0.209777,0.853333
63.3,0.472172,0.231835,0.850474
63.4,0.466553,0.253568,0.847368
63.5,0.460459,0.274947,0.844027
63.6,0.453902,0.295949,0.840468
63.7,0.446899,0.316549,0.836707
63.8,0.439463,0.336727,0.832759
63.9,0.431612,0.35646,0.828642
64,0.42336,0.375731,0.824374
64.1,0.414725,0.394522,0.819973
64.2,0.405724,0.412819,0.815456
64.3,0.396372,0.430606,0.810844
64.4,0.386688,0.447872,0.806154
64.5,0.376687,0.464605,0.801404
64.6,0.366387,0.480798,0.796614
64.7,0.355804,0.49644,0.791802
64.8,0.344954,0.511526,0.786986
64.9,0.333854,0.526051,0.782184
65,0.322518,0.54001,0.777413
65.1,0.310963,0.553401,0.77269
65.2,0.299202,0.56622,0.768032
65.3,0.287249,0.578468,0.763455
65.4,0.275119,0.590143,0.758974
65.5,0.262825,0.601246,0.754604
65.6,0.250378,0.611778,0.750359
65.7,0.237791,0.621741,0.746253
65.8,0.225076,0.631137,0.742299
65.9,0.212242,0.639968,0.738508
66,0.199301,0.648236,0.734894
66.1,0.186262,0.655946,0.731465
66.2,0.173135,0.6631,0.728232
66.3,0.159927,0.669702,0.725206
66.4,0.146647,0.675753,0.722393
66.5,0.133304,0.681259,0.719803
66.6,0.119903,0.686222,0.717442
66.7,0.106453,0.690644,0.715317
66.8,0.0929589,0.69453,0.713433
66.9,0.0794281,0.69788,0.711797
67,0.0658662,0.700698,0.710411
67.1,0.0522788,0.702985,0.709281
67.2,0.0386715,0.704743,0.708408
67.3,0.0250496,0.705973,0.707795
67.4,0.0114183,0.706677,0.707444
67.5,-0.00221727,0.706854,0.707356
67.6,-0.015852,0.706505,0.70753
67.7,-0.0294808,0.70563,0.707967
67.8,-0.0430985,0.704228,0.708665
67.9,-0.0566998,0.702297,0.709622
68,-0.0702795,0.699837,0.710837
68.1,-0.0838318,0.696846,0.712305
68.2,-0.0973511,0.693321,0.714023
68.3,-0.110831,0.689261,0.715986
68.4,-0.124266,0.684663,0.718189
68.5,-0.137649,0.679523,0.720625
68.6,-0.150972,0.67384,0.723289
68.7,-0.164229,0.667609,0.726173
68.8,-0.177412,0.660828,0.729268
68.9,-0.190511,0.653493,0.732566
69,-0.203519,0.645601,0.736057
69.1,-0.216426,0.637149,0.73973
69.2,-0.229222,0.628134,0.743576
69.3,-0.241896,0.618554,0.747581
69.4,-0.254439,0.608405,0.751734
69.5,-0.266837,0.597687,0.756021
69.6,-0.279079,0.586398,0.760429
69.7,-0.291152,0.574536,0.764944
69.8,-0.303043,0.562102,0.769549
69.9,-0.314739,0.549096,0.774231
70,-0.326224,0.53552,0.778971
70.1,-0.337484,0.521376,0.783755
